file_path,file_name,proposed_customer_group_key,proposed_customer_group_name,score,review_reason,method,alternatives,evidence,approval,approved_customer_group_key,review_notes
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\modified designs (beachcomber).xlsx,modified designs (beachcomber).xlsx,designs modified,Modified Designs,90,non_exact,normalized_price_filename,designs modified :: Modified Designs :: 90,Price filename stem 'modified designs beachcomber' scored 90 against customer group 'Modified Designs'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\mont adventure.xlsx,mont adventure.xlsx,adventure equipment l mont p,Mont Adventure Equipment P/L,90,non_exact,normalized_price_filename,adventure equipment l mont p :: Mont Adventure Equipment P/L :: 90 | adventure l one p :: Adventure One P/L :: 66,Price filename stem 'mont adventure' scored 90 against customer group 'Mont Adventure Equipment P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\mtl group (rubbertree).xlsx,mtl group (rubbertree).xlsx,group mtl,MTL Group,90,non_exact,normalized_price_filename,group mtl :: MTL Group :: 90,Price filename stem 'mtl group rubbertree' scored 90 against customer group 'MTL Group'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nagsun apparel.xlsx,nagsun apparel.xlsx,apparel fiji nagsun,Nagsun Apparel (Fiji) Ltd.,90,non_exact,normalized_price_filename,apparel fiji nagsun :: Nagsun Apparel (Fiji) Ltd. :: 90 | apparel esp :: ESP Apparel :: 61,Price filename stem 'nagsun apparel' scored 90 against customer group 'Nagsun Apparel (Fiji) Ltd.'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\national webbing.xlsx,national webbing.xlsx,national products webbing,National Webbing Products,90,non_exact,normalized_price_filename,national products webbing :: National Webbing Products :: 90,Price filename stem 'national webbing' scored 90 against customer group 'National Webbing Products'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\natural sports agencies.xlsx,natural sports agencies.xlsx,natural sports,Natural Sports,90,non_exact,normalized_price_filename,natural sports :: Natural Sports :: 90,Price filename stem 'natural sports agencies' scored 90 against customer group 'Natural Sports'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ncc apparel.xlsx,ncc apparel.xlsx,apparel l ncc p,NCC Apparel P/L,90,non_exact,normalized_price_filename,apparel l ncc p :: NCC Apparel P/L :: 90 | apparel concept :: Concept Apparel :: 65 | apparel esp :: ESP Apparel :: 62 | apparel energetic :: Energetic Apparel :: 61 | apparel moscow :: Moscow Apparel :: 61,Price filename stem 'ncc apparel' scored 90 against customer group 'NCC Apparel P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\new york bias binding.xlsx,new york bias binding.xlsx,1963 bias binding l new p york,New York Bias Binding 1963 P/L,90,non_exact,normalized_price_filename,1963 bias binding l new p york :: New York Bias Binding 1963 P/L :: 90,Price filename stem 'new york bias binding' scored 90 against customer group 'New York Bias Binding 1963 P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\new zealand comfort group  ( old sleepyhead mfg co nz.xlsx,new zealand comfort group  ( old sleepyhead mfg co nz.xlsx,comfort group new zealand,New Zealand Comfort Group Ltd,90,non_exact,normalized_price_filename,comfort group new zealand :: New Zealand Comfort Group Ltd :: 90,Price filename stem 'new zealand comfort group old sleepyhead mfg co nz' scored 90 against customer group 'New Zealand Comfort Group Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nhu q supplies ( old ho clothing ).xlsx,nhu q supplies ( old ho clothing ).xlsx,nhu q supplies,NHU Q Supplies,90,non_exact,normalized_price_filename,nhu q supplies :: NHU Q Supplies :: 90,Price filename stem 'nhu q supplies old ho clothing' scored 90 against customer group 'NHU Q Supplies'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nicky river uggs (old salamanca uggs).xlsx,nicky river uggs (old salamanca uggs).xlsx,nicky river uggs,Nicky River Uggs,90,non_exact,normalized_price_filename,nicky river uggs :: Nicky River Uggs :: 90,Price filename stem 'nicky river uggs old salamanca uggs' scored 90 against customer group 'Nicky River Uggs'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\night n day.xlsx,night n day.xlsx,comfort day n night,Night N Day Comfort,90,non_exact,normalized_price_filename,comfort day n night :: Night N Day Comfort :: 90,Price filename stem 'night n day' scored 90 against customer group 'Night N Day Comfort'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nlh active wear.xls.xlsx,nlh active wear.xls.xlsx,active nlh wear,NLH Active Wear,90,non_exact,normalized_price_filename,active nlh wear :: NLH Active Wear :: 90,Price filename stem 'nlh active wear xls' scored 90 against customer group 'NLH Active Wear'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nolan uda ( old upholstering distributors ).xlsx,nolan uda ( old upholstering distributors ).xlsx,nolan uda,Nolan UDA Pty. Ltd.,90,non_exact,normalized_price_filename,nolan uda :: Nolan UDA Pty. Ltd. :: 90 | distributors zzzzzzupholstering :: ZZZZZZUpholstering Distributors :: 61,Price filename stem 'nolan uda old upholstering distributors' scored 90 against customer group 'Nolan UDA Pty. Ltd.'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nordic design.xlsx,nordic design.xlsx,design furniture nordic,Nordic Design Furniture,90,non_exact,normalized_price_filename,design furniture nordic :: Nordic Design Furniture :: 90 | design od :: OD Design :: 70 | design doc s :: Doc's Design :: 61 | design renzi :: Renzi Design :: 61,Price filename stem 'nordic design' scored 90 against customer group 'Nordic Design Furniture'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\north sails - nsw.xlsx,north sails - nsw.xlsx,north sails,North Sails,90,non_exact,normalized_price_filename,north sails :: North Sails :: 90,Price filename stem 'north sails nsw' scored 90 against customer group 'North Sails'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\north sails - qld.xlsx,north sails - qld.xlsx,north sails,North Sails,90,non_exact,normalized_price_filename,north sails :: North Sails :: 90,Price filename stem 'north sails qld' scored 90 against customer group 'North Sails'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\northern boat covers (old andrew stevens).xlsx,northern boat covers (old andrew stevens).xlsx,boat covers northern,Northern Boat Covers,90,non_exact,normalized_price_filename,boat covers northern :: Northern Boat Covers :: 90,Price filename stem 'northern boat covers old andrew stevens' scored 90 against customer group 'Northern Boat Covers'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\northside embroidery services.xlsx,northside embroidery services.xlsx,embroidery northside,Northside Embroidery,90,non_exact,normalized_price_filename,embroidery northside :: Northside Embroidery :: 90 | embroidery expertex service :: Expertex Embroidery Service :: 67 | embroidery quality service :: Quality Embroidery Service :: 62 | embroidery in stitches :: Embroidery In Stitches :: 60,Price filename stem 'northside embroidery services' scored 90 against customer group 'Northside Embroidery'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nova sportswear.xlsx,nova sportswear.xlsx,l nova p sportswear,Nova Sportswear P/L,90,non_exact,normalized_price_filename,l nova p sportswear :: Nova Sportswear P/L :: 90 | a sportswear :: A & A Sportswear :: 76 | qa sportswear :: QA Sportswear :: 73 | gaona sportswear :: Gaona Sportswear :: 71 | bintax sportswear :: Bintax Sportswear :: 69,Price filename stem 'nova sportswear' scored 90 against customer group 'Nova Sportswear P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\nz beard a h - new zealand.xlsx,nz beard a h - new zealand.xlsx,a beard h,Beard A. H. Pty Ltd,90,non_exact,normalized_price_filename,a beard h :: Beard A. H. Pty Ltd :: 90,Price filename stem 'nz beard a h new zealand' scored 90 against customer group 'Beard A. H. Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\oasis tension structures.xlsx,oasis tension structures.xlsx,aust l oasis p structures tension,Oasis Tension Structures ( Aust ) P/L,90,non_exact,normalized_price_filename,aust l oasis p structures tension :: Oasis Tension Structures ( Aust ) P/L :: 90,Price filename stem 'oasis tension structures' scored 90 against customer group 'Oasis Tension Structures ( Aust ) P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\oe textiles international.xlsx,oe textiles international.xlsx,oe textiles,OE Textiles,90,non_exact,normalized_price_filename,oe textiles :: OE Textiles :: 90 | international novatek :: Novatek International :: 63 | international vikal :: Vikal International :: 62 | international polybrite :: Polybrite International :: 60 | international robian :: Robian International :: 60,Price filename stem 'oe textiles international' scored 90 against customer group 'OE Textiles'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\oma shopfitting.xlsx,oma shopfitting.xlsx,oma shopfitting systems,OMA Shopfitting Systems Pty Ltd,90,non_exact,normalized_price_filename,oma shopfitting systems :: OMA Shopfitting Systems Pty Ltd :: 90,Price filename stem 'oma shopfitting' scored 90 against customer group 'OMA Shopfitting Systems Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\ontrack sportswear (old champion teamwear and old hanes brands aust).xlsx,ontrack sportswear (old champion teamwear and old hanes brands aust).xlsx,ontrack sportswear,OnTrack Sportswear,90,non_exact,normalized_price_filename,ontrack sportswear :: OnTrack Sportswear :: 90,Price filename stem 'ontrack sportswear old champion teamwear and old hanes brands aust' scored 90 against customer group 'OnTrack Sportswear'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\onyx blinds.xlsx,onyx blinds.xlsx,blinds onyx screens shutters,"Onyx Blinds, Screens and Shutters",90,non_exact,normalized_price_filename,"blinds onyx screens shutters :: Onyx Blinds, Screens and Shutters :: 90 | blinds ezy :: Ezy Blinds :: 65 | blinds into :: Into Blinds :: 62 | blinds sundown :: Sundown Blinds :: 61 | blinds ss :: SS Blinds Pty Ltd :: 60","Price filename stem 'onyx blinds' scored 90 against customer group 'Onyx Blinds, Screens and Shutters'. | The highest-scoring candidate is unique.",,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\orthotic solutions qld.xlsx,orthotic solutions qld.xlsx,orthotic solutions,Orthotic Solutions,90,non_exact,normalized_price_filename,orthotic solutions :: Orthotic Solutions :: 90,Price filename stem 'orthotic solutions qld' scored 90 against customer group 'Orthotic Solutions'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\oscar furniture.xlsx,oscar furniture.xlsx,furniture lanfranco living oscar,Oscar Living (Lanfranco Furniture),90,non_exact,normalized_price_filename,furniture lanfranco living oscar :: Oscar Living (Lanfranco Furniture) :: 90 | furniture rd :: RD Furniture :: 69 | furniture sulfaro :: Sulfaro Furniture :: 69 | furniture pegar :: PEGAR Furniture :: 68 | furniture tessa :: Tessa Furniture :: 68,Price filename stem 'oscar furniture' scored 90 against customer group 'Oscar Living (Lanfranco Furniture)'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\oz maker ( old harmony 3 global ).xlsx,oz maker ( old harmony 3 global ).xlsx,maker oz,Oz Maker,90,non_exact,normalized_price_filename,maker oz :: Oz Maker :: 90,Price filename stem 'oz maker old harmony 3 global' scored 90 against customer group 'Oz Maker'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pacific paper bags.xlsx,pacific paper bags.xlsx,bags l p pacific paper,Pacific Paper Bags P/L,90,non_exact,normalized_price_filename,bags l p pacific paper :: Pacific Paper Bags P/L :: 90,Price filename stem 'pacific paper bags' scored 90 against customer group 'Pacific Paper Bags P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pacific spreads.xlsx,pacific spreads.xlsx,l p pacific spreads,Pacific Spreads P/L,90,non_exact,normalized_price_filename,l p pacific spreads :: Pacific Spreads P/L :: 90,Price filename stem 'pacific spreads' scored 90 against customer group 'Pacific Spreads P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pall mall mfg.xlsx,pall mall mfg.xlsx,l mall mfg p pall,Pall Mall Mfg Co P/L,90,non_exact,normalized_price_filename,l mall mfg p pall :: Pall Mall Mfg Co P/L :: 90,Price filename stem 'pall mall mfg' scored 90 against customer group 'Pall Mall Mfg Co P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pallet recyclers - old smithfield pallets.xlsx,pallet recyclers - old smithfield pallets.xlsx,pallet recyclers,Pallet Recyclers Pty Ltd,90,non_exact,normalized_price_filename,pallet recyclers :: Pallet Recyclers Pty Ltd :: 90,Price filename stem 'pallet recyclers old smithfield pallets' scored 90 against customer group 'Pallet Recyclers Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\paramount paper.xlsx,paramount paper.xlsx,l merchants p paper paramount,Paramount Paper Merchants P/L,90,non_exact,normalized_price_filename,l merchants p paper paramount :: Paramount Paper Merchants P/L :: 90 | caravans paramount :: Paramount Caravans :: 62,Price filename stem 'paramount paper' scored 90 against customer group 'Paramount Paper Merchants P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pazner group (old no bull accessories).xlsx,pazner group (old no bull accessories).xlsx,group pazner,Pazner Group Pty Ltd,90,non_exact,normalized_price_filename,group pazner :: Pazner Group Pty Ltd :: 90,Price filename stem 'pazner group old no bull accessories' scored 90 against customer group 'Pazner Group Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\peacemaker industries (old aquaterro).xlsx,peacemaker industries (old aquaterro).xlsx,industries peacemaker,Peacemaker Industries Pty Ltd,90,non_exact,normalized_price_filename,industries peacemaker :: Peacemaker Industries Pty Ltd :: 90,Price filename stem 'peacemaker industries old aquaterro' scored 90 against customer group 'Peacemaker Industries Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pearl filtration.xlsx,pearl filtration.xlsx,filtration l p pearl,Pearl Filtration P/L,90,non_exact,normalized_price_filename,filtration l p pearl :: Pearl Filtration P/L :: 90,Price filename stem 'pearl filtration' scored 90 against customer group 'Pearl Filtration P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pele australia.xlsx,pele australia.xlsx,australia l p pele,Pele Australia P/L,90,non_exact,normalized_price_filename,australia l p pele :: Pele Australia P/L :: 90 | australia dorel :: Dorel Australia :: 70 | australia sealy :: Sealy of Australia :: 70 | australia shelta :: Shelta Australia :: 68 | australia lifestyle :: Lifestyle Australia :: 67,Price filename stem 'pele australia' scored 90 against customer group 'Pele Australia P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pelican ridge.xlsx,pelican ridge.xlsx,australia l p pelican ridge,Pelican Ridge Australia P/L,90,non_exact,normalized_price_filename,australia l p pelican ridge :: Pelican Ridge Australia P/L :: 90,Price filename stem 'pelican ridge' scored 90 against customer group 'Pelican Ridge Australia P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\peninsula uniforms.xlsx,peninsula uniforms.xlsx,embroidery peninsula uniforms,Peninsula Uniforms & Embroidery,90,non_exact,normalized_price_filename,embroidery peninsula uniforms :: Peninsula Uniforms & Embroidery :: 90,Price filename stem 'peninsula uniforms' scored 90 against customer group 'Peninsula Uniforms & Embroidery'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\penny cooke design.xlsx,penny cooke design.xlsx,cooke design living pcd penny,Penny Cooke Design ( PCD Living ),90,non_exact,normalized_price_filename,cooke design living pcd penny :: Penny Cooke Design ( PCD Living ) :: 90,Price filename stem 'penny cooke design' scored 90 against customer group 'Penny Cooke Design ( PCD Living )'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\performance fabrics.xlsx,performance fabrics.xlsx,fabrics l p performance,Performance Fabrics P/L,90,non_exact,normalized_price_filename,fabrics l p performance :: Performance Fabrics P/L :: 90,Price filename stem 'performance fabrics' scored 90 against customer group 'Performance Fabrics P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\peter green sails.xlsx,peter green sails.xlsx,green peter,Peter Green,90,non_exact,normalized_price_filename,green peter :: Peter Green :: 90,Price filename stem 'peter green sails' scored 90 against customer group 'Peter Green'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pfd aust.xlsx,pfd aust.xlsx,aust l p pfd,PFD (Aust) P/L,90,non_exact,normalized_price_filename,aust l p pfd :: PFD (Aust) P/L :: 90 | aust profilt :: Profilt (Aust) Pty Ltd :: 60,Price filename stem 'pfd aust' scored 90 against customer group 'PFD (Aust) P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\phuoc quality clothing - roy perfect hemming.xlsx,phuoc quality clothing - roy perfect hemming.xlsx,clothing phuoc quality,Phuoc Quality Clothing,90,non_exact,normalized_price_filename,clothing phuoc quality :: Phuoc Quality Clothing :: 90,Price filename stem 'phuoc quality clothing roy perfect hemming' scored 90 against customer group 'Phuoc Quality Clothing'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pk sheepskin.xlsx,pk sheepskin.xlsx,pk products sheepskin,PK Sheepskin Products,90,non_exact,normalized_price_filename,pk products sheepskin :: PK Sheepskin Products :: 90 | mr sheepskin :: Mr Sheepskin :: 71,Price filename stem 'pk sheepskin' scored 90 against customer group 'PK Sheepskin Products'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\playcorp group.xlsx,playcorp group.xlsx,companies group playcorp,PlayCorp Group of Companies,90,non_exact,normalized_price_filename,companies group playcorp :: PlayCorp Group of Companies :: 90 | group peacock :: Peacock Group :: 63,Price filename stem 'playcorp group' scored 90 against customer group 'PlayCorp Group of Companies'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\polar linen (old rypcraft).xlsx,polar linen (old rypcraft).xlsx,linen polar,Polar Linen,90,non_exact,normalized_price_filename,linen polar :: Polar Linen :: 90,Price filename stem 'polar linen old rypcraft' scored 90 against customer group 'Polar Linen'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\polynet trading.xlsx,polynet trading.xlsx,aust l p polynet trading,Polynet Trading Aust P/L,90,non_exact,normalized_price_filename,aust l p polynet trading :: Polynet Trading Aust P/L :: 90 | pet trading :: Pet Trading :: 72 | tp trading :: TP Trading :: 61 | isle tas trading :: Tas Isle Trading :: 60,Price filename stem 'polynet trading' scored 90 against customer group 'Polynet Trading Aust P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\portwest pacific (old prime mover workwear).xlsx,portwest pacific (old prime mover workwear).xlsx,pacific portwest,Portwest Pacific Pty Ltd,90,non_exact,normalized_price_filename,pacific portwest :: Portwest Pacific Pty Ltd :: 90,Price filename stem 'portwest pacific old prime mover workwear' scored 90 against customer group 'Portwest Pacific Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\power apparel.xlsx,power apparel.xlsx,apparel l p power,Power Apparel P/L,90,non_exact,normalized_price_filename,apparel l p power :: Power Apparel P/L :: 90 | apparel forum :: Forum Apparel Limited :: 65 | apparel esp :: ESP Apparel :: 64 | apparel moscow :: Moscow Apparel :: 63 | apparel zems :: Zems Apparel :: 61,Price filename stem 'power apparel' scored 90 against customer group 'Power Apparel P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\precision rigging.xlsx,precision rigging.xlsx,l p precision rigging,Precision Rigging P/L,90,non_exact,normalized_price_filename,l p precision rigging :: Precision Rigging P/L :: 90,Price filename stem 'precision rigging' scored 90 against customer group 'Precision Rigging P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\princess embroidery.xlsx,princess embroidery.xlsx,embroidery l p princess,Princess Embroidery P/L,90,non_exact,normalized_price_filename,embroidery l p princess :: Princess Embroidery P/L :: 90 | embroidery in stitches :: Embroidery In Stitches :: 66 | embroidery tricky :: Tricky Embroidery :: 66 | embroidery plus :: Embroidery Plus :: 65 | embroidery l p source :: Embroidery Source P/L :: 64,Price filename stem 'princess embroidery' scored 90 against customer group 'Princess Embroidery P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\pro top.xlsx,pro top.xlsx,australia pro top,Pro Top Australia Pty Ltd,90,non_exact,normalized_price_filename,australia pro top :: Pro Top Australia Pty Ltd :: 90,Price filename stem 'pro top' scored 90 against customer group 'Pro Top Australia Pty Ltd'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\product of australia trade.xlsx,product of australia trade.xlsx,australia l p product trade,Product of Australia Trade P/L,90,non_exact,normalized_price_filename,australia l p product trade :: Product of Australia Trade P/L :: 90 | australia products shoe :: Shoe Products Australia :: 70 | australia pro top :: Pro Top Australia Pty Ltd :: 64 | australia puradown :: Puradown Australia Pty Ltd :: 62 | australia rosettes :: Rosettes Australia Pty Ltd :: 62,Price filename stem 'product of australia trade' scored 90 against customer group 'Product of Australia Trade P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\protector alsafe w.a..xlsx,protector alsafe w.a..xlsx,a alsafe protector w,Protector Alsafe,90,non_exact,normalized_price_filename,a alsafe protector w :: Protector Alsafe :: 90,Price filename stem 'protector alsafe w a' scored 90 against customer group 'Protector Alsafe'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\purple haze.xlsx,purple haze.xlsx,haze purple retro,Purple Haze Retro,90,non_exact,normalized_price_filename,haze purple retro :: Purple Haze Retro :: 90,Price filename stem 'purple haze' scored 90 against customer group 'Purple Haze Retro'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\q&d regular furniture.xlsx,q&d regular furniture.xlsx,d furniture l p q regular,Q&D Regular Furniture P/L,90,non_exact,normalized_price_filename,d furniture l p q regular :: Q&D Regular Furniture P/L :: 90 | furniture pegar :: PEGAR Furniture :: 66 | furniture sulfaro :: Sulfaro Furniture :: 63 | furniture gl :: GL Furniture :: 62 | furniture prague :: Prague Furniture :: 60,Price filename stem 'q d regular furniture' scored 90 against customer group 'Q&D Regular Furniture P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\quality always.xlsx,quality always.xlsx,always l p quality,Quality Always P/L,90,non_exact,normalized_price_filename,always l p quality :: Quality Always P/L :: 90 | flags quality :: Quality Flags :: 63,Price filename stem 'quality always' scored 90 against customer group 'Quality Always P/L'. | The highest-scoring candidate is unique.,,,
C:\Users\WindsorTradingInfo\WINDSOR TRADING CO TRUST\Windsor Trading - Documents (1)\data\Customer Prices\quality bay clothing.xlsx,quality bay clothing.xlsx,bay clothing l p quality,Quality Bay Clothing P/L,90,non_exact,normalized_price_filename,bay clothing l p quality :: Quality Bay Clothing P/L :: 90 | clothing phuoc quality :: Phuoc Quality Clothing :: 65 | a c curtains quality :: C & A Quality Curtains :: 60,Price filename stem 'quality bay clothing' scored 90 against customer group 'Quality Bay Clothing P/L'. | The highest-scoring candidate is unique.,,,
